purchase_amount,customer_rating,product_category,customer_id_legacy,transaction_id,purchase_amount_augmented,log_purchase_amount,customer_id_new,social_media_platform,engagement_score,purchase_interest_score,review_sentiment,customer_engagement_score,category_purchase_ratio,category_Books,category_Clothing,category_Electronics,category_Groceries,category_Sports
162.0,3.5,Sports,125,363,156.18354596585266,5.057414205088461,A166,TikTok,56.0,1.5,Neutral,0.47030303030303033,0.5512838540934275,False,False,False,False,True
473.0,4.1,Sports,104,364,480.7660883561063,6.177458702390421,A192,Instagram,60.0,4.3,Positive,0.7458585858585859,1.6096127344826616,False,False,False,False,True
162.0,2.5,Books,199,365,157.40066534160198,5.065127679760406,A178,LinkedIn,74.0,4.9,Positive,0.5793939393939394,0.5455090692703065,True,False,False,False,False
162.0,2.5,Books,199,365,157.40066534160198,5.065127679760406,A178,LinkedIn,53.0,1.5,Neutral,0.45212121212121203,0.5455090692703065,True,False,False,False,False
162.0,2.5,Books,199,365,157.40066534160198,5.065127679760406,A178,TikTok,68.0,3.5,Negative,0.543030303030303,0.5455090692703065,True,False,False,False,False
162.0,2.5,Books,199,365,157.40066534160198,5.065127679760406,A170,,,,,0.0,0.5455090692703065,True,False,False,False,False
162.0,2.5,Books,199,365,157.40066534160198,5.065127679760406,A116,Twitter,78.0,1.1,Negative,0.6036363636363636,0.5455090692703065,True,False,False,False,False
162.0,2.5,Books,199,365,157.40066534160198,5.065127679760406,A116,LinkedIn,89.0,2.4,Neutral,0.6703030303030303,0.5455090692703065,True,False,False,False,False
162.0,2.5,Books,199,365,157.40066534160198,5.065127679760406,A116,Instagram,81.0,4.6,Neutral,0.6218181818181818,0.5455090692703065,True,False,False,False,False
162.0,2.5,Books,199,365,157.40066534160198,5.065127679760406,A116,TikTok,83.0,1.2,Negative,0.6339393939393939,0.5455090692703065,True,False,False,False,False
162.0,2.5,Books,199,365,157.40066534160198,5.065127679760406,A116,Twitter,78.0,1.1,Negative,0.6036363636363636,0.5455090692703065,True,False,False,False,False
292.0,1.2,Sports,170,366,280.2488252989875,5.639239776795196,A181,Twitter,66.0,2.1,Positive,0.6359595959595961,0.9936721320696347,False,False,False,False,True
201.0,2.3,Electronics,187,367,208.2759368589259,5.3436536532243135,A124,TikTok,75.0,4.6,Neutral,0.616969696969697,0.7120233851612995,False,False,True,False,False
201.0,2.3,Electronics,187,367,208.2759368589259,5.3436536532243135,A124,Facebook,95.0,3.7,Positive,0.7381818181818183,0.7120233851612995,False,False,True,False,False
201.0,2.3,Electronics,187,367,208.2759368589259,5.3436536532243135,A124,LinkedIn,77.0,3.2,Positive,0.629090909090909,0.7120233851612995,False,False,True,False,False
201.0,2.3,Electronics,187,367,208.2759368589259,5.3436536532243135,A171,,,,,0.0,0.7120233851612995,False,False,True,False,False
397.0,1.7,Sports,141,368,395.4184419001911,5.982470324835282,A107,Twitter,96.0,1.9,Neutral,0.9026262626262627,1.3509857412042636,False,False,False,False,True
397.0,1.7,Sports,141,368,395.4184419001911,5.982470324835282,A107,Facebook,62.0,4.4,Positive,0.6965656565656566,1.3509857412042636,False,False,False,False,True
397.0,1.7,Sports,141,368,395.4184419001911,5.982470324835282,A107,Twitter,73.0,4.2,Positive,0.7632323232323233,1.3509857412042636,False,False,False,False,True
397.0,1.7,Sports,141,368,395.4184419001911,5.982470324835282,A159,,,,,0.0,1.3509857412042636,False,False,False,False,True
103.0,1.4,Groceries,174,369,105.5676222407665,4.668779734271151,A148,Facebook,75.0,1.7,Neutral,0.5377777777777778,0.41613566260631746,False,False,False,True,False
103.0,1.4,Groceries,174,369,105.5676222407665,4.668779734271151,A161,,,,,0.0,0.41613566260631746,False,False,False,True,False
103.0,1.4,Groceries,174,369,105.5676222407665,4.668779734271151,A103,Instagram,77.0,2.3,Positive,0.5498989898989899,0.41613566260631746,False,False,False,True,False
103.0,1.4,Groceries,174,369,105.5676222407665,4.668779734271151,A103,Facebook,58.0,3.6,Positive,0.43474747474747477,0.41613566260631746,False,False,False,True,False
103.0,1.4,Groceries,174,369,105.5676222407665,4.668779734271151,A103,Instagram,58.0,2.7,Negative,0.43474747474747477,0.41613566260631746,False,False,False,True,False
473.0,4.1,Sports,189,370,463.0947915788406,6.140088823557224,A173,TikTok,63.0,4.3,Negative,0.7640404040404041,1.6096127344826616,False,False,False,False,True
473.0,4.1,Sports,189,370,463.0947915788406,6.140088823557224,A173,Facebook,78.0,3.9,Negative,0.8549494949494949,1.6096127344826616,False,False,False,False,True
150.0,2.7,Sports,140,371,154.30455202376498,5.04538804088905,A145,Twitter,92.0,2.4,Neutral,0.6787878787878787,0.5104480130494699,False,False,False,False,True
77.0,2.985,Groceries,151,372,74.01190663806578,4.317646856110252,A176,Facebook,70.0,3.3,Negative,0.4864646464646465,0.31109170893870336,False,False,False,True,False
175.0,2.6,Clothing,138,373,172.47953404140992,5.15605963301365,A124,TikTok,75.0,4.6,Neutral,0.5959595959595959,0.5809977956723199,False,True,False,False,False
175.0,2.6,Clothing,138,373,172.47953404140992,5.15605963301365,A124,Facebook,95.0,3.7,Positive,0.7171717171717172,0.5809977956723199,False,True,False,False,False
175.0,2.6,Clothing,138,373,172.47953404140992,5.15605963301365,A124,LinkedIn,77.0,3.2,Positive,0.608080808080808,0.5809977956723199,False,True,False,False,False
175.0,2.6,Clothing,138,373,172.47953404140992,5.15605963301365,A147,Twitter,77.0,1.5,Neutral,0.608080808080808,0.5809977956723199,False,True,False,False,False
175.0,2.6,Clothing,138,373,172.47953404140992,5.15605963301365,A107,Twitter,96.0,1.9,Neutral,0.7232323232323232,0.5809977956723199,False,True,False,False,False
175.0,2.6,Clothing,138,373,172.47953404140992,5.15605963301365,A107,Facebook,62.0,4.4,Positive,0.5171717171717172,0.5809977956723199,False,True,False,False,False
175.0,2.6,Clothing,138,373,172.47953404140992,5.15605963301365,A107,Twitter,73.0,4.2,Positive,0.5838383838383838,0.5809977956723199,False,True,False,False,False
219.0,1.4,Groceries,163,374,229.46955381362025,5.440118766135886,A180,Facebook,57.0,3.8,Negative,0.5224242424242425,0.884793302046442,False,False,False,True,False
219.0,1.4,Groceries,163,374,229.46955381362025,5.440118766135886,A180,LinkedIn,98.0,2.1,Negative,0.7709090909090909,0.884793302046442,False,False,False,True,False
219.0,1.4,Groceries,163,374,229.46955381362025,5.440118766135886,A131,LinkedIn,87.0,3.0,Positive,0.7042424242424242,0.884793302046442,False,False,False,True,False
219.0,1.4,Groceries,163,374,229.46955381362025,5.440118766135886,A101,Twitter,68.0,1.0,Neutral,0.5890909090909091,0.884793302046442,False,False,False,True,False
179.0,2.985,Electronics,120,375,184.2624159229873,5.221773284456535,A159,,,,,0.0,0.6340904773326995,False,False,True,False,False
78.0,2.0,Groceries,122,376,77.97859625645457,4.36917688229532,A123,,,,,0.0,0.31513186100284235,False,False,False,True,False
112.0,2.6,Sports,133,377,110.2055076814931,4.711379910099766,,,,,,0.0,0.38113451641027085,False,False,False,False,True
201.0,2.3,Electronics,110,378,208.47992757045176,5.344627923652452,A137,LinkedIn,93.0,3.5,Neutral,0.7260606060606061,0.7120233851612995,False,False,True,False,False
201.0,2.3,Electronics,110,378,208.47992757045176,5.344627923652452,A137,TikTok,99.0,3.1,Positive,0.7624242424242424,0.7120233851612995,False,False,True,False,False
175.0,2.6,Clothing,125,379,175.78483578397905,5.17493337607244,A166,Instagram,90.0,3.8,Neutral,0.6868686868686869,0.5809977956723199,False,True,False,False,False
175.0,2.6,Clothing,125,379,175.78483578397905,5.17493337607244,A166,Instagram,74.0,4.3,Neutral,0.5898989898989899,0.5809977956723199,False,True,False,False,False
175.0,2.6,Clothing,125,379,175.78483578397905,5.17493337607244,A166,TikTok,56.0,1.5,Neutral,0.4808080808080808,0.5809977956723199,False,True,False,False,False
175.0,2.6,Clothing,125,379,175.78483578397905,5.17493337607244,A166,Instagram,90.0,3.8,Neutral,0.6868686868686869,0.5809977956723199,False,True,False,False,False
175.0,2.6,Clothing,125,379,175.78483578397905,5.17493337607244,A166,Instagram,74.0,4.3,Neutral,0.5898989898989899,0.5809977956723199,False,True,False,False,False
175.0,2.6,Clothing,125,379,175.78483578397905,5.17493337607244,A166,TikTok,56.0,1.5,Neutral,0.4808080808080808,0.5809977956723199,False,True,False,False,False
94.0,3.0,Electronics,152,380,96.42919516796964,4.579125910784939,A152,Facebook,95.0,4.1,Positive,0.6517171717171718,0.3329860607221998,False,False,True,False,False
94.0,3.0,Electronics,152,380,96.42919516796964,4.579125910784939,A152,Instagram,81.0,4.2,Positive,0.5668686868686869,0.3329860607221998,False,False,True,False,False
94.0,3.0,Electronics,152,380,96.42919516796964,4.579125910784939,A145,Twitter,92.0,2.4,Neutral,0.6335353535353535,0.3329860607221998,False,False,True,False,False
196.0,4.3,Sports,138,381,200.98051053419684,5.3081712102424925,A124,TikTok,75.0,4.6,Neutral,0.6129292929292929,0.666985403717974,False,False,False,False,True
196.0,4.3,Sports,138,381,200.98051053419684,5.3081712102424925,A124,Facebook,95.0,3.7,Positive,0.7341414141414142,0.666985403717974,False,False,False,False,True
196.0,4.3,Sports,138,381,200.98051053419684,5.3081712102424925,A124,LinkedIn,77.0,3.2,Positive,0.6250505050505051,0.666985403717974,False,False,False,False,True
196.0,4.3,Sports,138,381,200.98051053419684,5.3081712102424925,A147,Twitter,77.0,1.5,Neutral,0.6250505050505051,0.666985403717974,False,False,False,False,True
196.0,4.3,Sports,138,381,200.98051053419684,5.3081712102424925,A107,Twitter,96.0,1.9,Neutral,0.7402020202020202,0.666985403717974,False,False,False,False,True
196.0,4.3,Sports,138,381,200.98051053419684,5.3081712102424925,A107,Facebook,62.0,4.4,Positive,0.5341414141414141,0.666985403717974,False,False,False,False,True
196.0,4.3,Sports,138,381,200.98051053419684,5.3081712102424925,A107,Twitter,73.0,4.2,Positive,0.6008080808080808,0.666985403717974,False,False,False,False,True
387.0,4.6,Books,134,382,368.34449776060063,5.911729806775929,A120,Facebook,83.0,1.4,Positive,0.8157575757575758,1.3031605543679545,True,False,False,False,False
387.0,4.6,Books,134,382,368.34449776060063,5.911729806775929,A120,Instagram,56.0,3.0,Positive,0.6521212121212121,1.3031605543679545,True,False,False,False,False
387.0,4.6,Books,134,382,368.34449776060063,5.911729806775929,A120,Instagram,92.0,3.6,Positive,0.8703030303030302,1.3031605543679545,True,False,False,False,False
273.0,3.0,Clothing,144,383,262.7967282702384,5.575178837894851,A116,Twitter,78.0,1.1,Negative,0.6933333333333334,0.906356561248819,False,True,False,False,False
273.0,3.0,Clothing,144,383,262.7967282702384,5.575178837894851,A116,LinkedIn,89.0,2.4,Neutral,0.76,0.906356561248819,False,True,False,False,False
273.0,3.0,Clothing,144,383,262.7967282702384,5.575178837894851,A116,Instagram,81.0,4.6,Neutral,0.7115151515151515,0.906356561248819,False,True,False,False,False
273.0,3.0,Clothing,144,383,262.7967282702384,5.575178837894851,A116,TikTok,83.0,1.2,Negative,0.7236363636363636,0.906356561248819,False,True,False,False,False
273.0,3.0,Clothing,144,383,262.7967282702384,5.575178837894851,A116,Twitter,78.0,1.1,Negative,0.6933333333333334,0.906356561248819,False,True,False,False,False
273.0,3.0,Clothing,144,383,262.7967282702384,5.575178837894851,A163,TikTok,53.0,4.0,Neutral,0.5418181818181818,0.906356561248819,False,True,False,False,False
273.0,3.0,Clothing,144,383,262.7967282702384,5.575178837894851,A163,TikTok,96.0,3.2,Neutral,0.8024242424242424,0.906356561248819,False,True,False,False,False
408.0,2.3,Sports,134,384,414.5128781489055,6.0295136081567176,A120,Facebook,83.0,1.4,Positive,0.8327272727272728,1.388418595494558,False,False,False,False,True
408.0,2.3,Sports,134,384,414.5128781489055,6.0295136081567176,A120,Instagram,56.0,3.0,Positive,0.6690909090909092,1.388418595494558,False,False,False,False,True
408.0,2.3,Sports,134,384,414.5128781489055,6.0295136081567176,A120,Instagram,92.0,3.6,Positive,0.8872727272727272,1.388418595494558,False,False,False,False,True
201.0,2.3,Electronics,146,385,194.198558206846,5.274017287716294,A196,Instagram,85.0,3.9,Negative,0.6775757575757576,0.7120233851612995,False,False,True,False,False
201.0,2.3,Electronics,146,385,194.198558206846,5.274017287716294,A106,Facebook,99.0,4.2,Negative,0.7624242424242424,0.7120233851612995,False,False,True,False,False
201.0,2.3,Electronics,146,385,194.198558206846,5.274017287716294,A113,Facebook,98.0,2.7,Neutral,0.7563636363636363,0.7120233851612995,False,False,True,False,False
201.0,2.3,Electronics,146,385,194.198558206846,5.274017287716294,A113,Instagram,50.0,1.0,Positive,0.46545454545454545,0.7120233851612995,False,False,True,False,False
256.0,2.8,Clothing,113,386,249.74062962318348,5.524419056744723,A196,Instagram,85.0,3.9,Negative,0.722020202020202,0.849916775383508,False,True,False,False,False
437.0,3.6,Books,114,387,456.5180785985228,6.125816399997182,A171,,,,,0.0,1.4715275510563208,True,False,False,False,False
85.0,2.4,Sports,188,388,85.51154919618675,4.460277921744192,A192,Instagram,60.0,4.3,Positive,0.43232323232323233,0.28925387406136627,False,False,False,False,True
317.0,2.1,Electronics,106,389,324.9481253718793,5.786738244078904,A102,LinkedIn,51.0,4.8,Neutral,0.5652525252525253,1.1229423537120993,False,False,True,False,False
317.0,2.1,Electronics,106,389,324.9481253718793,5.786738244078904,A121,LinkedIn,74.0,3.5,Positive,0.7046464646464647,1.1229423537120993,False,False,True,False,False
317.0,2.1,Electronics,106,389,324.9481253718793,5.786738244078904,A121,TikTok,95.0,3.2,Neutral,0.831919191919192,1.1229423537120993,False,False,True,False,False
332.0,4.2,Electronics,177,390,333.9249605275836,5.813906508308548,A183,TikTok,90.0,4.1,Positive,0.8137373737373736,1.1760784272315992,False,False,True,False,False
332.0,4.2,Electronics,177,390,333.9249605275836,5.813906508308548,A183,TikTok,72.0,5.0,Positive,0.7046464646464646,1.1760784272315992,False,False,True,False,False
332.0,4.2,Electronics,177,390,333.9249605275836,5.813906508308548,A174,Facebook,95.0,2.9,Neutral,0.8440404040404041,1.1760784272315992,False,False,True,False,False
332.0,4.2,Electronics,177,390,333.9249605275836,5.813906508308548,A174,TikTok,64.0,3.8,Positive,0.6561616161616162,1.1760784272315992,False,False,True,False,False
236.0,1.3,Clothing,180,391,237.23932130887232,5.473275720160958,A131,LinkedIn,87.0,3.0,Positive,0.7179797979797979,0.7835170273066714,False,True,False,False,False
236.0,1.3,Clothing,180,391,237.23932130887232,5.473275720160958,A121,LinkedIn,74.0,3.5,Positive,0.6391919191919192,0.7835170273066714,False,True,False,False,False
236.0,1.3,Clothing,180,391,237.23932130887232,5.473275720160958,A121,TikTok,95.0,3.2,Neutral,0.7664646464646465,0.7835170273066714,False,True,False,False,False
162.0,5.0,Electronics,181,392,155.4252609440363,5.052578330056514,A177,LinkedIn,77.0,1.4,Positive,0.5975757575757575,0.5738695940105996,False,False,True,False,False
162.0,5.0,Electronics,181,392,155.4252609440363,5.052578330056514,A177,Twitter,65.0,1.3,Positive,0.5248484848484848,0.5738695940105996,False,False,True,False,False
162.0,5.0,Electronics,181,392,155.4252609440363,5.052578330056514,A139,Twitter,72.0,4.0,Negative,0.5672727272727273,0.5738695940105996,False,False,True,False,False
401.0,4.9,Sports,150,393,394.730894023625,5.98073441970215,A143,Instagram,68.0,1.2,Negative,0.7361616161616162,1.3645976882189161,False,False,False,False,True
193.0,1.6,Groceries,177,394,188.8009163446497,5.245975714112801,A183,TikTok,90.0,4.1,Positive,0.7014141414141414,0.7797493483788279,False,False,False,True,False
193.0,1.6,Groceries,177,394,188.8009163446497,5.245975714112801,A183,TikTok,72.0,5.0,Positive,0.5923232323232324,0.7797493483788279,False,False,False,True,False
193.0,1.6,Groceries,177,394,188.8009163446497,5.245975714112801,A174,Facebook,95.0,2.9,Neutral,0.7317171717171718,0.7797493483788279,False,False,False,True,False
193.0,1.6,Groceries,177,394,188.8009163446497,5.245975714112801,A174,TikTok,64.0,3.8,Positive,0.5438383838383838,0.7797493483788279,False,False,False,True,False
219.0,1.4,Groceries,188,395,216.6069512069381,5.382690459356387,A192,Instagram,60.0,4.3,Positive,0.5406060606060606,0.884793302046442,False,False,False,True,False
179.0,2.985,Electronics,100,396,184.34036096921548,5.222193923762214,,,,,,0.0,0.6340904773326995,False,False,True,False,False
280.0,1.6,Electronics,146,397,276.41411470167225,5.625511388711991,A196,Instagram,85.0,3.9,Negative,0.7414141414141414,0.9918733723639993,False,False,True,False,False
280.0,1.6,Electronics,146,397,276.41411470167225,5.625511388711991,A106,Facebook,99.0,4.2,Negative,0.8262626262626263,0.9918733723639993,False,False,True,False,False
280.0,1.6,Electronics,146,397,276.41411470167225,5.625511388711991,A113,Facebook,98.0,2.7,Neutral,0.8202020202020202,0.9918733723639993,False,False,True,False,False
280.0,1.6,Electronics,146,397,276.41411470167225,5.625511388711991,A113,Instagram,50.0,1.0,Positive,0.5292929292929294,0.9918733723639993,False,False,True,False,False
283.0,3.7,Sports,137,398,281.63301998425663,5.644149306964231,A149,Facebook,51.0,1.3,Positive,0.5377777777777778,0.9630452512866665,False,False,False,False,True
274.0,1.1,Books,175,399,271.1882500992977,5.60649392286134,A176,Facebook,70.0,3.3,Negative,0.6456565656565657,0.9226511418522468,True,False,False,False,False
274.0,1.1,Books,175,399,271.1882500992977,5.60649392286134,A125,LinkedIn,66.0,4.7,Positive,0.6214141414141414,0.9226511418522468,True,False,False,False,False
274.0,1.1,Books,175,399,271.1882500992977,5.60649392286134,A125,Facebook,56.0,3.2,Neutral,0.5608080808080809,0.9226511418522468,True,False,False,False,False
274.0,1.1,Books,175,399,271.1882500992977,5.60649392286134,A125,Twitter,67.0,4.9,Positive,0.6274747474747474,0.9226511418522468,True,False,False,False,False
274.0,1.1,Books,175,399,271.1882500992977,5.60649392286134,A125,Twitter,77.0,2.5,Positive,0.6880808080808081,0.9226511418522468,True,False,False,False,False
274.0,1.1,Books,175,399,271.1882500992977,5.60649392286134,A125,LinkedIn,66.0,4.7,Positive,0.6214141414141414,0.9226511418522468,True,False,False,False,False
282.0,1.5,Books,151,400,270.5341048097033,5.604087747726932,A176,Facebook,70.0,3.3,Negative,0.6521212121212121,0.9495898613223854,True,False,False,False,False
335.0,2.985,Electronics,107,401,333.02591730140125,5.811218586677014,,,,,,0.0,1.186705641935499,False,False,True,False,False
495.0,3.0,Sports,159,402,479.9326590157035,6.175727258258205,A170,,,,,0.0,1.6844784430632507,False,False,False,False,True
495.0,3.0,Sports,159,402,479.9326590157035,6.175727258258205,A176,Facebook,70.0,3.3,Negative,0.8242424242424242,1.6844784430632507,False,False,False,False,True
495.0,3.0,Sports,159,402,479.9326590157035,6.175727258258205,A188,TikTok,50.0,3.6,Positive,0.7030303030303031,1.6844784430632507,False,False,False,False,True
292.0,1.2,Sports,152,403,282.8523202365728,5.6484541037477545,A152,Facebook,95.0,4.1,Positive,0.8117171717171718,0.9936721320696347,False,False,False,False,True
292.0,1.2,Sports,152,403,282.8523202365728,5.6484541037477545,A152,Instagram,81.0,4.2,Positive,0.7268686868686869,0.9936721320696347,False,False,False,False,True
292.0,1.2,Sports,152,403,282.8523202365728,5.6484541037477545,A145,Twitter,92.0,2.4,Neutral,0.7935353535353535,0.9936721320696347,False,False,False,False,True
248.0,4.0,Books,188,404,237.9320953899698,5.476179391854621,A192,Instagram,60.0,4.3,Positive,0.5640404040404041,0.8351003035742964,True,False,False,False,False
280.0,1.6,Electronics,101,405,275.9867872759694,5.623969805684956,A116,Twitter,78.0,1.1,Negative,0.698989898989899,0.9918733723639993,False,False,True,False,False
280.0,1.6,Electronics,101,405,275.9867872759694,5.623969805684956,A116,LinkedIn,89.0,2.4,Neutral,0.7656565656565657,0.9918733723639993,False,False,True,False,False
280.0,1.6,Electronics,101,405,275.9867872759694,5.623969805684956,A116,Instagram,81.0,4.6,Neutral,0.7171717171717171,0.9918733723639993,False,False,True,False,False
280.0,1.6,Electronics,101,405,275.9867872759694,5.623969805684956,A116,TikTok,83.0,1.2,Negative,0.7292929292929293,0.9918733723639993,False,False,True,False,False
280.0,1.6,Electronics,101,405,275.9867872759694,5.623969805684956,A116,Twitter,78.0,1.1,Negative,0.698989898989899,0.9918733723639993,False,False,True,False,False
280.0,1.6,Electronics,101,405,275.9867872759694,5.623969805684956,A161,,,,,0.0,0.9918733723639993,False,False,True,False,False
392.0,4.6,Clothing,180,406,402.0932898837451,5.999168023702617,A131,LinkedIn,87.0,3.0,Positive,0.844040404040404,1.3014350623059965,False,True,False,False,False
392.0,4.6,Clothing,180,406,402.0932898837451,5.999168023702617,A121,LinkedIn,74.0,3.5,Positive,0.7652525252525253,1.3014350623059965,False,True,False,False,False
392.0,4.6,Clothing,180,406,402.0932898837451,5.999168023702617,A121,TikTok,95.0,3.2,Neutral,0.8925252525252526,1.3014350623059965,False,True,False,False,False
177.0,3.6,Books,153,407,173.04301792332612,5.159302498102769,,,,,,0.0,0.5960191682768164,True,False,False,False,False
398.0,1.3,Electronics,199,408,390.5314942550434,5.9700659572912205,A178,LinkedIn,74.0,4.9,Positive,0.7701010101010102,1.409877150717399,False,False,True,False,False
398.0,1.3,Electronics,199,408,390.5314942550434,5.9700659572912205,A178,LinkedIn,53.0,1.5,Neutral,0.6428282828282827,1.409877150717399,False,False,True,False,False
398.0,1.3,Electronics,199,408,390.5314942550434,5.9700659572912205,A178,TikTok,68.0,3.5,Negative,0.7337373737373738,1.409877150717399,False,False,True,False,False
398.0,1.3,Electronics,199,408,390.5314942550434,5.9700659572912205,A170,,,,,0.0,1.409877150717399,False,False,True,False,False
398.0,1.3,Electronics,199,408,390.5314942550434,5.9700659572912205,A116,Twitter,78.0,1.1,Negative,0.7943434343434344,1.409877150717399,False,False,True,False,False
398.0,1.3,Electronics,199,408,390.5314942550434,5.9700659572912205,A116,LinkedIn,89.0,2.4,Neutral,0.861010101010101,1.409877150717399,False,False,True,False,False
398.0,1.3,Electronics,199,408,390.5314942550434,5.9700659572912205,A116,Instagram,81.0,4.6,Neutral,0.8125252525252525,1.409877150717399,False,False,True,False,False
398.0,1.3,Electronics,199,408,390.5314942550434,5.9700659572912205,A116,TikTok,83.0,1.2,Negative,0.8246464646464646,1.409877150717399,False,False,True,False,False
398.0,1.3,Electronics,199,408,390.5314942550434,5.9700659572912205,A116,Twitter,78.0,1.1,Negative,0.7943434343434344,1.409877150717399,False,False,True,False,False
111.0,2.9,Books,102,409,112.5836887001639,4.732539910591801,,,,,,0.0,0.373774732648173,True,False,False,False,False
344.0,2.985,Books,133,410,333.53692395299004,5.8127472589859375,,,,,,0.0,1.1583649372159595,True,False,False,False,False
162.0,4.4,Clothing,121,411,168.43071847286126,5.132444102690218,A185,TikTok,90.0,3.4,Neutral,0.6763636363636363,0.5378379594223761,False,True,False,False,False
162.0,4.4,Clothing,121,411,168.43071847286126,5.132444102690218,A185,Facebook,78.0,2.4,Positive,0.6036363636363636,0.5378379594223761,False,True,False,False,False
162.0,4.4,Clothing,121,411,168.43071847286126,5.132444102690218,A185,TikTok,59.0,3.6,Positive,0.4884848484848484,0.5378379594223761,False,True,False,False,False
162.0,4.4,Clothing,121,411,168.43071847286126,5.132444102690218,A185,TikTok,50.0,1.5,Negative,0.43393939393939396,0.5378379594223761,False,True,False,False,False
162.0,4.4,Clothing,121,411,168.43071847286126,5.132444102690218,A153,,,,,0.0,0.5378379594223761,False,True,False,False,False
162.0,4.4,Clothing,121,411,168.43071847286126,5.132444102690218,A132,LinkedIn,63.0,3.3,Positive,0.5127272727272727,0.5378379594223761,False,True,False,False,False
162.0,4.4,Clothing,121,411,168.43071847286126,5.132444102690218,A179,Twitter,50.0,3.0,Negative,0.43393939393939396,0.5378379594223761,False,True,False,False,False
429.0,4.3,Clothing,143,412,429.86617344749175,6.065797539445869,,,,,,0.0,1.4242745962481442,False,True,False,False,False
269.0,4.0,Clothing,150,413,267.59051909461385,5.593187985977759,A143,Instagram,68.0,1.2,Negative,0.6294949494949496,0.8930766116334518,False,True,False,False,False
162.0,4.4,Clothing,106,414,162.93668710925306,5.099480299074215,A102,LinkedIn,51.0,4.8,Neutral,0.43999999999999995,0.5378379594223761,False,True,False,False,False
162.0,4.4,Clothing,106,414,162.93668710925306,5.099480299074215,A121,LinkedIn,74.0,3.5,Positive,0.5793939393939394,0.5378379594223761,False,True,False,False,False
162.0,4.4,Clothing,106,414,162.93668710925306,5.099480299074215,A121,TikTok,95.0,3.2,Neutral,0.7066666666666667,0.5378379594223761,False,True,False,False,False
304.0,4.2,Sports,159,415,293.8474431278524,5.686458080636325,A170,,,,,0.0,1.0345079731135922,False,False,False,False,True
304.0,4.2,Sports,159,415,293.8474431278524,5.686458080636325,A176,Facebook,70.0,3.3,Negative,0.66989898989899,1.0345079731135922,False,False,False,False,True
304.0,4.2,Sports,159,415,293.8474431278524,5.686458080636325,A188,TikTok,50.0,3.6,Positive,0.5486868686868687,1.0345079731135922,False,False,False,False,True
209.0,4.8,Books,152,416,211.3715885975588,5.3583375167556495,A152,Facebook,95.0,4.1,Positive,0.7446464646464647,0.7037740461573708,True,False,False,False,False
209.0,4.8,Books,152,416,211.3715885975588,5.3583375167556495,A152,Instagram,81.0,4.2,Positive,0.6597979797979798,0.7037740461573708,True,False,False,False,False
209.0,4.8,Books,152,416,211.3715885975588,5.3583375167556495,A145,Twitter,92.0,2.4,Neutral,0.7264646464646464,0.7037740461573708,True,False,False,False,False
469.0,4.9,Books,152,417,462.5794245481351,6.138977728574166,A152,Facebook,95.0,4.1,Positive,0.9547474747474749,1.5792824289368752,True,False,False,False,False
469.0,4.9,Books,152,417,462.5794245481351,6.138977728574166,A152,Instagram,81.0,4.2,Positive,0.86989898989899,1.5792824289368752,True,False,False,False,False
469.0,4.9,Books,152,417,462.5794245481351,6.138977728574166,A145,Twitter,92.0,2.4,Neutral,0.9365656565656566,1.5792824289368752,True,False,False,False,False
308.0,4.8,Clothing,161,418,320.23333930171026,5.772167772768701,A118,Facebook,76.0,3.9,Negative,0.7094949494949495,1.022556120383283,False,True,False,False,False
450.0,4.2,Electronics,104,419,435.0984393004959,6.077867996077116,A192,Instagram,60.0,4.3,Positive,0.7272727272727273,1.5940822055849988,False,False,True,False,False
229.0,3.8,Groceries,150,420,229.1614702785186,5.438781107294312,A143,Instagram,68.0,1.2,Negative,0.5971717171717172,0.925194822687832,False,False,False,True,False
147.0,2.8,Groceries,164,421,148.44225565172457,5.0069100683958245,A119,,,,,0.0,0.5939023534284337,False,False,False,True,False
192.0,3.4,Groceries,184,422,183.04096515429853,5.215158369537256,,,,,,0.0,0.7757091963146888,False,False,False,True,False
196.0,4.3,Sports,171,423,193.32838524522035,5.269549435498295,,,,,,0.0,0.666985403717974,False,False,False,False,True
179.0,2.985,Electronics,114,424,183.1641707011449,5.215827591877995,A171,,,,,0.0,0.6340904773326995,False,False,True,False,False
452.0,4.6,Clothing,164,425,466.4810633366935,6.14735884167667,A119,,,,,0.0,1.5006343065365062,False,True,False,False,False
490.0,1.7,Clothing,111,426,480.8449377460468,6.177622356371085,A137,LinkedIn,93.0,3.5,Neutral,0.9595959595959596,1.6267938278824958,False,True,False,False,False
490.0,1.7,Clothing,111,426,480.8449377460468,6.177622356371085,A137,TikTok,99.0,3.1,Positive,0.9959595959595959,1.6267938278824958,False,True,False,False,False
490.0,1.7,Clothing,111,426,480.8449377460468,6.177622356371085,A179,Twitter,50.0,3.0,Negative,0.698989898989899,1.6267938278824958,False,True,False,False,False
273.0,3.0,Clothing,151,427,281.1515963360491,5.642444502155831,A176,Facebook,70.0,3.3,Negative,0.6448484848484849,0.906356561248819,False,True,False,False,False
183.0,2.7,Clothing,173,428,191.559932550992,5.260407443199475,A194,LinkedIn,89.0,4.0,Negative,0.6872727272727273,0.6075576949030546,False,True,False,False,False
